case_id,activity,timestamp,event_type,arrival_timestamp
case_102,m,158.568102,end,158.568102
case_102,q,158.568102,start,158.568102
case_102,q,164.301938,end,182.092178
case_102,p,164.301938,start,164.301938
case_102,p,213.899546,end,215.024038
case_102.103,y,213.899546,start,229.894414
case_102,m,213.899546,start,239.665881
case_102.103,y,219.171877,end,244.874100
case_102.103,d,219.171877,start,232.309368
case_102.103,d,238.923123,end,238.923123
case_102.103,a,238.923123,start,261.253461
case_102,m,239.060051,end,239.060051
case_102,q,239.060051,start,239.060051
case_102.103,a,247.656503,end,256.185055
case_102.103,m,247.656503,start,258.132427
case_102.103,m,257.200220,end,270.429122
case_102.103,h,257.200220,start,262.502523
case_102.103,h,259.541648,end,288.987213
case_102.103,k,259.541648,start,259.541648
case_102.103,k,261.129471,end,266.748331
case_102.103,g,261.129471,start,261.129471
case_102.103,g,264.118440,end,264.118440
case_102.103.fractal_62,y,264.118440,start,273.724718
case_102.103,o,264.118440,start,281.952881
case_102.103.fractal_62,y,268.465956,end,275.960531
case_102.103.fractal_62,d,268.465956,start,273.971549
case_102.103,o,278.312155,end,289.007896
case_102.103,c,278.312155,start,278.312155
case_102.103.fractal_62,d,284.752655,end,284.752655
case_102.103.fractal_62,a,284.752655,start,290.413938
case_102.103,c,287.804153,end,311.065854
case_102.103,h,287.804153,start,287.804153
case_102.103.fractal_62,a,291.954121,end,293.786435
case_102.103.fractal_62,m,291.954121,start,306.086579
case_102.103.fractal_62,m,299.823784,end,303.068403
case_102.103.fractal_62,h,299.823784,start,328.379420
case_102.103.fractal_62,h,301.754503,end,326.855916
case_102.103.fractal_62,k,301.754503,start,310.758966
case_102.103.fractal_62,k,303.063808,end,309.362181
case_102.103.fractal_62,g,303.063808,start,320.684372
case_102.103.fractal_62,g,305.528485,end,321.873388
case_102.103,h,309.289582,end,310.655791
case_102.103.fractal_63,o,309.289582,start,326.689484
case_102.103,k,309.289582,start,310.129114
case_102.103,k,312.790139,end,341.047759
case_102.103,g,312.790139,start,312.790139
case_102.103.fractal_63,o,320.993591,end,327.553353
case_102.103.fractal_63,c,320.993591,start,320.993591
case_102.103,g,324.067603,end,343.567087
case_102.103,o,324.067603,start,343.944125
case_102.103,o,327.613583,end,327.613583
case_102.103,k,327.613583,start,346.860019
case_102.103.fractal_63,c,328.820606,end,340.430320
case_102.103.fractal_63,h,328.820606,start,349.578291
case_102,q,328.870772,end,346.487822
case_102.104,q,328.870772,start,342.354620
case_102,p,328.870772,start,335.372695
case_102,p,335.860475,end,339.227510
case_102,m,335.860475,start,335.860475
case_102.103,k,340.964121,end,359.118940
case_102.103,g,340.964121,start,341.864414
case_102.104,q,343.382282,end,365.732321
case_102.104,p,343.382282,start,343.382282
case_102.104,p,346.092518,end,376.701966
case_102.104,m,346.092518,start,346.092518
case_102.103.fractal_63,h,346.537296,end,346.537296
case_102,m,353.732413,end,380.429658
case_102,q,353.732413,start,383.352973
case_102.103,g,355.618324,end,355.618324
case_102.103,o,355.618324,start,355.618324
case_102.104,m,361.086519,end,385.373018
case_102.104,h,361.086519,start,361.086519
case_102.103,o,361.817504,end,361.817504
case_102.103,k,361.817504,start,364.457508
case_102,q,363.933576,end,364.277611
case_102.105,c,363.933576,start,371.180616
case_102,p,363.933576,start,372.464027
case_102.105,c,364.574307,end,390.689773
case_102.105,s,364.574307,start,371.549137
case_102.105,s,365.121413,end,387.264355
case_102.105,y,365.121413,start,365.121413
case_102.105,y,368.632874,end,387.375790
case_102.105,c,368.632874,start,373.721529
case_102.103,k,370.011443,end,390.115561
case_102.103,h,370.011443,start,383.295978
case_102.103,h,370.914335,end,390.944336
case_102.103,k,370.914335,start,395.071356
case_102,p,378.287048,end,378.287048
case_102,m,378.287048,start,404.135056
case_102.104,h,378.377544,end,386.753726
case_102.104,c,378.377544,start,406.098114
case_102.105,c,379.864534,end,388.883065
case_102.103,k,382.159836,end,382.159836
case_102.103,g,382.159836,start,395.856011
case_102,m,392.207424,end,411.273952
case_102.106,y,392.207424,start,406.802200
case_102,q,392.207424,start,392.207424
case_102.104,c,396.374413,end,396.374413
case_102.104,h,396.374413,start,400.946806
case_102.106,y,402.059097,end,402.059097
case_102.106,d,402.059097,start,418.954715
case_102.104,h,404.930570,end,412.620583
case_102.104,a,404.930570,start,434.390129
case_102.106,d,408.672885,end,408.672885
case_102.106,c,408.672885,start,428.553159
case_102.103,g,409.768340,end,439.136310
case_102.103,o,409.768340,start,416.358850
case_102.106,c,412.786793,end,412.786793
case_102.103,o,414.245948,end,442.263429
case_102.103,a,414.245948,start,414.245948
case_102.103,a,421.747450,end,435.311742
case_102.103,m,421.747450,start,449.083096
case_102.104,a,423.916549,end,429.524652
case_102.104,m,423.916549,start,433.494326
case_102.103,m,425.162861,end,441.527594
case_102.103,q,425.162861,start,425.162861
case_102,q,427.454197,end,427.454197
case_102,p,427.454197,start,427.454197
case_102,p,427.525691,end,429.138866
case_102.107,p,427.525691,start,428.159461
case_102,m,427.525691,start,427.525691
case_102.104,m,428.295878,end,428.295878
case_102.104.fractal_64,q,428.295878,start,428.295878
case_102.104,q,428.295878,start,452.229145
case_102.107,p,431.086629,end,450.485174
case_102.107,m,431.086629,start,453.179959
case_102.103,q,431.566478,end,456.642261
case_102.103,p,431.566478,start,438.251626
case_102.104.fractal_64,q,440.261938,end,448.060404
case_102.104.fractal_64,p,440.261938,start,461.678644
case_102.107,m,440.543069,end,446.115857
case_77.79.fractal_46,a,455.178057,start,465.858237
case_62.63.fractal_58,m,459.404185,start,466.048621
case_62.63,m,458.922281,end,466.254567
case_102.104.fractal_64,m,442.496773,start,446.074258
case_102.103,m,446.435319,end,446.435319
case_102.103,q,446.435319,start,453.257356
case_6.69,q,458.630214,end,466.527647
case_102.104.fractal_65,q,448.819629,start,457.859760
case_102.104,p,448.819629,start,448.819629
case_102.103,q,449.330644,end,452.442171
case_102.103,p,449.330644,start,449.330644
case_62.63.fractal_58,a,455.293928,end,467.477534
case_50,h,444.289217,end,467.609749
case_102.104,m,454.718796,end,457.625952
case_46.71.fractal_49,p,438.991168,end,467.695879
case_102.104.fractal_64,m,454.860691,end,466.469486
case_102.104.fractal_64,h,454.860691,start,454.860691
case_15.34,m,461.922691,end,461.922691
case_50,c,462.419390,end,462.419390
case_46.71,i,442.999634,end,467.712818
case_1.75.fractal_60,y,462.637113,end,462.637113
case_102.103,m,441.396994,start,467.838110
case_102.104,p,449.463407,end,467.966662
case_6.69.fractal_61,q,462.815880,start,465.398243
case_96.99,c,439.371140,start,468.082967
case_62.63,p,462.853304,start,462.853304
case_46.71,a,463.386754,end,463.386754
case_46.71,m,463.386754,start,463.386754
case_46.71,m,463.761852,end,463.761852
case_77.79.fractal_46,k,451.343500,end,468.269292
case_102.103,p,463.772197,end,463.772197
case_8.fractal_28,s,446.689942,end,468.347167
case_15.34.fractal_40,a,459.987245,end,468.363932
case_102.103,f,463.888716,start,463.888716
case_62.63.fractal_58,o,444.926383,start,468.525688
case_81,m,454.851030,start,468.729033
case_9.fractal_36,i,446.581554,start,468.739086
case_50.fractal_39,g,448.067183,end,468.927258
case_6.69.fractal_61,q,465.485446,end,466.122947
case_50.101,a,457.957682,start,469.362759
case_102.103,p,441.396994,end,470.015310
case_62.63.fractal_58,p,465.508638,start,465.508638
case_46.71.fractal_49,m,439.402801,end,470.035503
case_23.fractal_34,c,452.745308,start,470.591113
case_77.79.fractal_46,o,451.893330,start,470.703433
case_15.34,i,446.828690,start,470.765329
case_9.108,k,466.120341,start,466.120341
case_46.71,i,450.572284,end,470.800361
case_77.79.fractal_46,m,466.700145,end,470.166584
case_91.92,m,449.074327,start,470.848645
case_1.75,c,453.789318,end,471.023810
case_81,f,466.970852,start,466.970852
case_14.fractal_27,c,445.279968,end,471.264661
case_77.79.fractal_46,a,458.624887,end,471.287285
case_1.75.fractal_60,y,460.490896,start,471.439486
case_102.104.fractal_65,q,465.743328,end,471.886628
case_23.fractal_34,d,448.605681,start,472.002711
case_81,p,454.851030,end,472.187449
case_77.79.fractal_46,p,467.400925,end,467.400925
case_77.79.fractal_46,m,458.624887,start,472.364298
case_6.69.fractal_61,m,467.603991,end,469.824181
case_6.69.fractal_61,q,467.603991,start,467.603991
case_72.74.fractal_51,d,467.957406,end,467.957406
case_81,m,466.970852,end,472.556964
case_102.104.fractal_64,p,442.496773,end,472.797700
case_77.79.fractal_46,h,449.654737,end,472.884845
case_62.63.fractal_43,g,446.625511,end,472.971319
case_77.79.fractal_46,m,468.503285,end,468.503285
case_62.63,p,448.701364,start,473.482437
case_6.69.fractal_61,m,458.630214,start,473.662247
case_102.104.fractal_64,c,469.118713,start,469.118713
case_62.63,q,448.701364,end,473.776052
case_77.79.fractal_46,g,451.343500,start,474.190117
case_1.75.fractal_60,c,470.038485,end,470.038485
case_50.101,h,457.957682,end,474.764344
case_23.fractal_34,d,452.745308,end,474.937334
case_46.71,b,470.312196,start,472.234303
case_62.63.fractal_43,k,448.101651,start,474.958054
case_91,k,456.474152,start,475.180706
case_77.79.fractal_46,f,471.011392,end,471.011392
case_72.74.fractal_59,i,446.161696,start,475.386601
case_72.74,o,468.376336,end,475.427724
case_102.104,q,454.718796,start,475.450822
case_9,c,466.120341,end,476.093261
case_77.79.fractal_46,p,467.377872,start,476.140624
case_91,h,472.385693,start,472.385693
case_72.74.fractal_51,d,467.028088,start,476.250319
case_46.71,i,472.399420,start,472.399420
case_15.34,i,448.983582,end,476.363281
case_6.69.fractal_61,p,472.450810,start,474.819557
case_1.75.fractal_60,c,462.637113,start,476.817036
case_77.79.fractal_46,m,467.400925,start,476.822997
case_62.63.fractal_58,q,460.194775,start,476.940760
case_6.69,b,473.476247,start,473.476247
case_46.71,b,463.980773,start,477.310167
case_62.63.fractal_43,k,449.202225,end,477.763425
case_50.101,m,473.699483,end,473.699483
case_62.63,q,458.922281,start,477.954614
case_46.71,i,463.980773,end,478.499169
case_50.fractal_39,o,474.099756,start,474.099756
case_102.104,q,448.819629,end,478.629344
case_8.fractal_28,c,459.926003,start,479.259869
case_102.104,m,449.463407,start,479.439435
case_15.34.fractal_40,h,449.735629,end,479.667735
case_62.63,m,474.689826,end,474.689826
case_8.fractal_28,c,474.907092,end,474.907092
case_46.71,a,450.572284,start,479.686137
case_46.71.fractal_66,q,463.980773,start,479.958325
case_53,p,469.954498,end,480.023873
case_6.69.fractal_61,p,475.603196,start,476.363360
case_8.fractal_28,d,459.926003,end,480.349952
case_62.63.fractal_58,q,457.859743,end,480.435966
case_77.79.fractal_46,c,471.439152,end,480.511534
case_6.69,i,467.056955,start,480.719124
case_91.92,q,476.189614,start,476.189614
case_15.34.fractal_40,m,460.687898,end,480.774169
case_6.69,i,477.766074,start,477.766074
case_72.74,g,468.376336,start,480.841106
case_15.34.fractal_40,m,459.987245,start,480.873193
case_62.63,q,462.853304,end,481.114877
case_91.92.fractal_67,s,478.213053,start,478.213053
case_72.74.fractal_51,s,467.028088,end,481.155286
case_91.92,a,461.115872,start,481.300707
case_6.69.fractal_50,q,452.066941,end,481.430401
case_6.69.fractal_61,q,472.450810,end,481.565388
case_102.103,m,463.772197,start,482.239743
case_62.63.fractal_58,p,459.404185,end,482.334834
case_62.63,m,455.287075,start,482.567980
case_91.92,p,479.894228,end,479.894228
case_50.fractal_39,a,478.827111,start,482.702730
case_9.108,h,479.901873,end,479.901873
case_23.fractal_34,c,455.024305,end,482.755502
case_91.92,p,478.393035,start,483.060600
case_9,s,466.120341,start,483.222589
case_1.75.fractal_60,y,480.460393,start,480.479133
case_77.79.fractal_46,b,474.602325,start,483.647653
case_6.69.fractal_61,m,473.098587,start,483.686996
case_46.71,i,468.023126,start,483.851206
case_62.63.fractal_58,q,465.508638,end,484.595047
case_62.63,p,455.287075,end,484.756108
case_77.79.fractal_46,q,466.700145,start,484.804840
case_1.75.fractal_60,s,480.460393,end,484.813490
case_46.71,b,472.399420,end,485.144703
case_81,f,483.381659,end,483.381659
case_1.75.fractal_60,d,460.490896,end,485.414816
case_6.69,i,473.476247,end,485.668277
case_102.103,i,483.688898,start,483.688898
case_6.69,i,479.044627,end,486.115690
case_102.104.fractal_64,h,483.958769,start,483.958769
case_91,k,472.385693,end,486.189014
case_72.74,o,484.875754,start,484.875754
case_102.103,m,463.888716,end,486.349777
case_91.92.fractal_67,d,485.021726,start,485.021726
case_91.92.fractal_67,p,478.159389,end,486.589269
case_91.92.fractal_67,m,478.159389,start,487.054504
case_50,s,462.419390,start,487.453394
case_46.71.fractal_66,m,485.194737,start,485.194737
case_1.75.fractal_60,d,457.335494,start,487.681467
case_102.103,b,486.378066,start,486.378066
case_6.69.fractal_61,p,473.098587,end,488.171596
case_62.63.fractal_58,m,460.194775,end,488.181034
case_46.71.fractal_66,m,487.996301,end,488.830996
case_9.108,k,476.048942,end,489.319562
case_91.92,a,473.571381,end,489.546966
case_9.108,a,482.397122,end,490.037022
case_1.75.fractal_60,s,470.038485,start,490.041223
case_77.79.fractal_46,c,471.011392,start,490.235590
case_91.92,m,488.341753,end,489.906685
case_46.71,i,485.129841,end,490.407407
case_91.92,m,479.894228,start,490.465859
case_46.71.fractal_66,b,488.643483,start,488.643483
case_46.71,b,468.023126,end,490.657975
case_77.79.fractal_46,i,474.602325,end,490.746158
case_23.fractal_34,b,486.396065,start,490.871890
case_62.63,p,470.611423,end,491.220856
case_9.108,i,488.794321,end,488.794321
case_77.79.fractal_46,i,471.439152,start,491.635309
case_77.79.fractal_46,q,467.377872,end,491.843892
case_50.101,q,474.122117,end,492.044896
case_46.71,i,470.312196,end,492.223629
case_6.69.fractal_61,m,482.149325,start,492.582077
case_91.92,p,489.917074,start,489.917074
case_6.69.fractal_61,m,465.934407,start,492.778944
case_46.71.fractal_66,i,490.147746,start,490.147746
case_46.71,i,463.761852,start,492.885675
case_6.69.fractal_61,p,465.934407,end,492.919184
case_53,m,491.388486,end,491.388486
case_53.109,m,491.388486,start,491.556142
case_53,f,491.388486,start,491.388486
case_15.34.fractal_40,q,464.339691,end,493.061356
case_6.69.fractal_61,m,462.815880,end,493.307020
case_53.109,m,491.529674,end,491.529674
case_53.109,i,491.529674,start,492.687189
case_6.69.fractal_61,p,465.485446,start,493.658609
case_6.69.fractal_61,q,492.592534,start,492.592534
case_102.103,f,481.586356,end,493.964368
case_50.101,p,493.265686,end,493.265686
case_9.108,m,488.003246,end,494.026760
case_72.74,g,484.875754,end,494.193294
case_91.92.fractal_68,q,480.209957,end,494.313234
case_50.fractal_39,a,493.515424,end,493.515424
case_6.69,m,467.056955,end,494.347934
case_46.71.fractal_66,q,481.765905,end,494.460234
case_77.79.fractal_46,i,488.703284,start,494.734800
case_6.69.fractal_61,q,493.941816,end,493.941816
case_46.71,i,494.220882,end,494.318230
case_46.71,a,494.220882,start,494.593784
case_1.75.fractal_60,y,488.920385,end,494.754354
case_6.69.fractal_69,p,494.647513,start,494.647513
case_6.69,i,494.647513,start,494.647513
case_53.109,i,493.550609,end,494.974571
case_62.fractal_70,p,494.742481,start,494.977546
case_62,a,494.742481,start,494.742481
case_102.104.fractal_64,h,469.118713,end,495.608792
case_46.71,b,488.328806,end,495.618759
case_77.79.fractal_46,f,468.503285,start,495.787931
case_6.69,b,494.647513,end,496.040480
case_102.104,q,495.576548,end,495.576548
case_91.92.fractal_67,d,491.498729,end,496.100353
case_50.fractal_39,k,474.099756,end,497.197685
case_53.109,i,495.608411,start,495.608411
case_62.63.fractal_58,p,471.494566,end,497.376400
case_46.71.fractal_66,i,494.887822,end,497.413859
case_50.fractal_39,o,478.827111,end,497.575814
case_91.92,q,478.393035,end,497.628033
case_6,q,488.781038,start,498.285321
case_53.109,b,493.550609,start,498.915194
case_53,f,497.800610,end,497.800610
case_6.69.fractal_61,q,474.998841,start,499.083145
case_6.69,b,497.836598,end,497.836598
case_6.69,b,477.766074,end,499.138574
case_46.71,a,497.846586,end,497.846586
case_91.92,m,473.571381,start,499.145048
case_6.69.fractal_69,m,495.926023,start,499.475214
case_77.79.fractal_46,i,498.631748,end,498.631748
case_77.79.fractal_46,a,498.631748,start,498.631748
